tx,timestamp,block,output_amount0,output_amount1,output_liquidity,params
0x5cabdfd79afd02f590efdc91b76583f4d3e2183919ebc0aa710ffd3182f6a22a,2023-04-23 00:58:21.000 UTC,2.7585491e+07,101484321313550467296,2250000000000000000,347419014938438595053,"{""tokenId"":38380,""amount0Desired"":101484321313550467296,""amount1Desired"":2250000000000000000,""amount0Min"":85749506384395692389,""amount1Min"":2202176148162775613,""deadline"":1682212677}"
0xdbf709b0e00bebda37b51073d5ec07f5595a0ad057f50e4a08c049c98729dd0d,2023-04-23 00:59:18.000 UTC,2.758551e+07,87608500000000000000000,71506187094616883220716,1060859673709232911325358686,"{""tokenId"":50497,""amount0Desired"":87608500000000000000000,""amount1Desired"":71506187094616883220716,""amount0Min"":0,""amount1Min"":0,""deadline"":1682212737}"
0x78224a85470936d5d415db4c627484947c008ebd9f412603cbfaa6c921d3d42e,2023-04-23 00:59:57.000 UTC,2.7585523e+07,255635502057699458273,67670661462474955651,1077919928380483959465566,"{""tokenId"":7505,""amount0Desired"":255635502057699458273,""amount1Desired"":67670661462474955651,""amount0Min"":0,""amount1Min"":0,""deadline"":1682212782}"
0x8cf0506aa0d77046e69d355e8519f7de2d26545d307846961166d6f64d87e0d0,2023-04-23 01:01:24.000 UTC,2.7585552e+07,3300001200815139554,17200000000000000000,2014380725633261989556,"{""tokenId"":50501,""amount0Desired"":3300001200815139554,""amount1Desired"":17200000000000000000,""amount0Min"":1184488372622650392,""amount1Min"":5241781800951121164,""deadline"":1682212860}"
0x406c4348886feed683e62f6d6804e984e5ac4f7c0dde6647815a0ae9eb8d66f4,2023-04-23 01:01:39.000 UTC,2.7585557e+07,79602935398057900,115159778075378362,4396355615982127064,"{""tokenId"":47758,""amount0Desired"":79602935398057900,""amount1Desired"":115159778075378362,""amount0Min"":74985860490342794,""amount1Min"":89061146834751820,""deadline"":1682212887}"
0xb19d8afa06d8ff7b848c109817e2f59435ae29954f7f1239337df7a664dd0150,2023-04-23 01:05:11.000 UTC,2.7585627e+07,16560998466949360648,55999999999999999999,8400647291513097622734,"{""tokenId"":50501,""amount0Desired"":16560998466949360648,""amount1Desired"":55999999999999999999,""amount0Min"":7731625115714607543,""amount1Min"":6169569114014517142,""deadline"":1682213071}"
0xf95cd9d008694ffac59d1b652f930d663e9dcce315968cddadd814b9b4cd2fdb,2023-04-23 01:05:32.000 UTC,2.7585634e+07,23255044364925762122,12916908599661201084,557847264127199660207,"{""tokenId"":42706,""amount0Desired"":23255044364925762122,""amount1Desired"":12916908599661201084,""amount0Min"":22500204998637227951,""amount1Min"":10346660209138679006,""deadline"":1682213108}"
0x9ecd1c35d6e1799fbfbbc4b97c975e2068fbb102c2b9c38a248cf3c30a2a4166,2023-04-23 01:07:26.000 UTC,2.7585672e+07,16563050669741130447,55999999999999999999,8401297036572776092528,"{""tokenId"":50501,""amount0Desired"":16563050669741130447,""amount1Desired"":55999999999999999999,""amount0Min"":7732992492738173763,""amount1Min"":6165725838982182351,""deadline"":1682213225}"
0x3717c9816febceb091346a0f8d6e389876690a6460c45a2bda3699c4c1529d36,2023-04-23 01:08:08.000 UTC,2.7585686e+07,735926871796438593652821,1239872087312590595780153,19758935459319428702608946234,"{""tokenId"":50334,""amount0Desired"":735926871796438593652821,""amount1Desired"":1239872087312590595780153,""amount0Min"":0,""amount1Min"":251789221949260202309766,""deadline"":1682213273}"
0x8256dbcc822b9229cb95ddd875786d6a2166fc30219cceecc4652f3705d7134a,2023-04-23 01:10:23.000 UTC,2.7585731e+07,23191869812336307353,67000000000000000000,11120112041595647794315,"{""tokenId"":50501,""amount0Desired"":23191869812336307353,""amount1Desired"":67000000000000000000,""amount0Min"":11501081670629129011,""amount1Min"":1056262518612461396,""deadline"":1682213399}"
0xa2433ba75953ff71dcee47a46eab33ec15bdbdd4108e21d9b9e2346daedb9d0b,2023-04-23 01:12:23.000 UTC,2.7585771e+07,17913601160874297592,99999999999999999996,2137569064112008362540,"{""tokenId"":50516,""amount0Desired"":17913601160874297592,""amount1Desired"":99999999999999999996,""amount0Min"":17462756293814680328,""amount1Min"":97467577095197122415,""deadline"":1682213522}"
0x0465862e654cdde3339c913b8a80dea3dbb76394686ee2023bc9d6245fc50eb3,2023-04-23 01:16:26.000 UTC,2.7585852e+07,70626920944648514,4219369243396926460,74081072824319525613,"{""tokenId"":49768,""amount0Desired"":70626920944648514,""amount1Desired"":4219369243396926460,""amount0Min"":50409207598698340,""amount1Min"":2527053036066946278,""deadline"":1682213762}"
0x5ce2140f2ee5f07bf6fb411c6f6968da32634acfeecf1cb1881d8c0cb92b9787,2023-04-23 01:18:20.000 UTC,2.758589e+07,114997417499150920504,1064725980507689062,362722535809538754639,"{""tokenId"":45610,""amount0Desired"":114999883632655987040,""amount1Desired"":1064725980507689062,""amount0Min"":98549349214327809974,""amount1Min"":1014863639359140504,""deadline"":1682213867}"
0x1e79281adf2f5b5adc1b8d13879936be8890231e25e55198f8e0731b48c7414c,2023-04-23 01:19:05.000 UTC,2.7585905e+07,110000000000000000000,38867946635363285868491,177111264856155065417883,"{""tokenId"":50518,""amount0Desired"":110000000000000000000,""amount1Desired"":38867946635363285868491,""amount0Min"":105140666132904643230,""amount1Min"":37254930611542838210112,""deadline"":1682213930}"
0x959dfd263145e92f5c4b01556eece9021764aac4fbd703267844e5f7f2b00215,2023-04-23 01:24:05.000 UTC,2.7586005e+07,142169703841108159856,1318178250000000000,448909947775246163628,"{""tokenId"":45610,""amount0Desired"":142169703841108159856,""amount1Desired"":1318178250000000000,""amount0Min"":121810809591163285881,""amount1Min"":1256467149040854069,""deadline"":1682214212}"
0x243795dd9bef83556bf11df0429f6e3fd50fb27fb917ccb500198f6bc8e9e329,2023-04-23 01:30:47.000 UTC,2.7586134e+07,7779158190786234208745,8178478671162214887086,15962382131707541427631788,"{""tokenId"":50522,""amount0Desired"":7779158190786234208745,""amount1Desired"":8178478671162214887086,""amount0Min"":0,""amount1Min"":0,""deadline"":1682214635}"
0x21818e79be1d34ddbfb46d1b2652d0af1ac68b6aa9f9079ff3b8dfb61d7a584c,2023-04-23 01:38:17.000 UTC,2.7586284e+07,8373464043753082903734,126552623765723976129,839790282931387593569281,"{""tokenId"":50537,""amount0Desired"":8373464043753082903734,""amount1Desired"":126552623765723976129,""amount0Min"":4226423686704429055029,""amount1Min"":84058734680230378870,""deadline"":1682215085}"
0x63e85f2be5d9e9a1e1fd41d12243f3f86098bd898dbb061255baffa8b79f3ea4,2023-04-23 01:53:53.000 UTC,2.7586596e+07,6604209065068609822,37832558421547388,23439295147611927916,"{""tokenId"":50548,""amount0Desired"":6604209065068609822,""amount1Desired"":37832558421547388,""amount0Min"":6372794281014612128,""amount1Min"":35460832720992095,""deadline"":1682216018}"
0xd0990b760644866673191f95a29374089b113e27647ce02d57229384e54bf37c,2023-04-23 01:57:08.000 UTC,2.7586661e+07,708124004778464661576,7912787457552444812,52271802773578493665012,"{""tokenId"":50549,""amount0Desired"":708124004778464661576,""amount1Desired"":7935726865918907925,""amount0Min"":0,""amount1Min"":4328624027337510926,""deadline"":1682216198}"
0x5f3705111b84fe91fa0872f67e995b67d4ad3bacb7fa4a82b0386fa87986fbf7,2023-04-23 01:59:35.000 UTC,2.758671e+07,65202787727416858,97295435048015874302,165819800963505258050,"{""tokenId"":34372,""amount0Desired"":65203676686163686,""amount1Desired"":97295435048015874302,""amount0Min"":42471791287630837,""amount1Min"":89754269262368713887,""deadline"":1682216336}"
0xc29728ea7ba9f14a966e7a8e097eee2ca1739708e8b3dc8079726d32d84e7968,2023-04-23 01:59:26.000 UTC,2.7586707e+07,18424811814546437848,22064339114586860645,1425404702236687945890,"{""tokenId"":46452,""amount0Desired"":18424811814546437848,""amount1Desired"":22064339114586860645,""amount0Min"":16492773721535770723,""amount1Min"":15508025618068886230,""deadline"":1682216345}"
0xd035b4fe974e2ceec5c4f88d2b957cacaa93b43fde7c91687e29f8f497d72f65,2023-04-23 02:05:46.000 UTC,2.7586833e+07,172781669280270385,98908226711514488299,124923164874637008605,"{""tokenId"":47342,""amount0Desired"":173335892414392787,""amount1Desired"":98908226711514488299,""amount0Min"":166097601723636664,""amount1Min"":85400695924753344273,""deadline"":1682216684}"
0x9da67727c9ab4a9b1f716f1710f000770c457f706899210147e24232e36a7954,2023-04-23 02:32:25.000 UTC,2.7587365e+07,115388885920803673896,8412262779809264,33266944511449324257,"{""tokenId"":5977,""amount0Desired"":115388885920803673896,""amount1Desired"":8412262779809264,""amount0Min"":101636356247301595274,""amount1Min"":7910564907552783,""deadline"":1682218330}"
0xccf4d17cbdec758aa47ae026da64971ca53c4ba3224cf1e1e7c6393b9dedab1e,2023-04-23 02:40:49.000 UTC,2.7587533e+07,132752883685387585260,1123419290738246881,9820353902354818112792,"{""tokenId"":50601,""amount0Desired"":132752883685387585260,""amount1Desired"":1123419290738246881,""amount0Min"":0,""amount1Min"":0,""deadline"":1682218834}"
0x93515e53929cf5799b34bfd3433716e343d05c4aca94b39de0148e582050c9ba,2023-04-23 02:41:46.000 UTC,2.7587552e+07,67766198202515692500,170878042585568087,623089981267550873785,"{""tokenId"":49860,""amount0Desired"":67766198202515692500,""amount1Desired"":170878042585568087,""amount0Min"":62111989260034448375,""amount1Min"":153720592871151979,""deadline"":1682218891}"
0x108de59f18eede66aa6f7549aa7c40fdc4fe8ae7612b3e8f8747af11d9bf2743,2023-04-23 02:41:46.000 UTC,2.7587552e+07,228231902786260383228,384554471438365791247,6128157070382212072598769,"{""tokenId"":50583,""amount0Desired"":228231902786260383228,""amount1Desired"":384636882018520492880,""amount0Min"":0,""amount1Min"":0,""deadline"":1682218861}"
0xd48e4b8c20c18aa97aa48fcb51d9d119a80dfb36d84c4f4962f2a8225f2d639f,2023-04-23 02:47:16.000 UTC,2.7587662e+07,388078509999999999999,147172989030032238402,158915660755038454821147,"{""tokenId"":50598,""amount0Desired"":388078509999999999999,""amount1Desired"":147172989030032238402,""amount0Min"":172581087628410076803,""amount1Min"":0,""deadline"":1682219221}"
0x8d5edaa3abf8dd0475b7a9f6b20c031181ff2049cb06b2e96a897f0169a29bdf,2023-04-23 02:55:34.000 UTC,2.7587828e+07,37000000000007492169515,78178194411801054896039,1151864646553324544819997912,"{""tokenId"":50369,""amount0Desired"":37000000000007492169515,""amount1Desired"":78178194411801054896039,""amount0Min"":0,""amount1Min"":0,""deadline"":1682219698}"
0x50219de9a2e2e07592e90d6293c5fa6bb782ed320a398a90562425ea64570fb7,2023-04-23 02:58:58.000 UTC,2.7587896e+07,41781108291070689280,63058061906124158385,2327922909052701412914,"{""tokenId"":47758,""amount0Desired"":41781108291070689280,""amount1Desired"":63058061906124158385,""amount0Min"":39337232421615597716,""amount1Min"":49233318878339701469,""deadline"":1682219920}"
0xadbd0bf07fa108b0c1842e766bed74310efaa4484a9007b4b8fc13149f53b5e9,2023-04-23 02:59:34.000 UTC,2.7587908e+07,1145915953713499578,83973986685651452397,8488311215677434176794,"{""tokenId"":50207,""amount0Desired"":1145915953713499578,""amount1Desired"":83973986685651452397,""amount0Min"":0,""amount1Min"":0,""deadline"":1682219959}"
0xffcf00c55e3403d574b04e860a0b58ff8e026ef15fd3fd2f88fb115201182374,2023-04-23 03:04:13.000 UTC,2.7588001e+07,2955583635652170681414,4425455653470864939411,3137923250385305799686137,"{""tokenId"":47291,""amount0Desired"":2955583635652170681414,""amount1Desired"":4425455653470864939411,""amount0Min"":2102223148486973475582,""amount1Min"":1542253089354426727158,""deadline"":1682220241}"
0x679e66cd664c97c484b59f419ba1bd96ad9577e93b6224e401be2acfefea3574,2023-04-23 03:04:28.000 UTC,2.7588006e+07,84646111158505305546,920585077362386919,302143272996153260282,"{""tokenId"":45610,""amount0Desired"":84646111158505305546,""amount1Desired"":931509315923367045,""amount0Min"":70845885117092910509,""amount1Min"":889498259691989080,""deadline"":1682220229}"
0x83b060e99bf97e4dd212382c8c59f7e6cbe89ac050b16080bd057da9a31aa212,2023-04-23 03:05:57.000 UTC,2.7588035e+07,2955522292470259525419,4750567533078479349254,3208715200340470540549408,"{""tokenId"":47291,""amount0Desired"":2955522292470259525419,""amount1Desired"":4750567533078479349254,""amount0Min"":2082943228383903437790,""amount1Min"":1802206885584684379282,""deadline"":1682220345}"
0xcfc423fb76db7124ce9d60c0c1b7cc26851ad1c557429c9d96da3d16d74c0f23,2023-04-23 03:07:33.000 UTC,2.7588067e+07,4604681513289453357237,2728764362729626387499,1992774516340324724188922,"{""tokenId"":50615,""amount0Desired"":4604681513289453357237,""amount1Desired"":2728764362729626387499,""amount0Min"":1903033572781660145844,""amount1Min"":0,""deadline"":1682220441}"
0x91fc7eceb934eeadd15020ce88f61e450f860311c1b3175006d1e4bae044b5fd,2023-04-23 03:09:12.000 UTC,2.75881e+07,2068698582794409101338,3295801187561566469229,2239529399749829465389450,"{""tokenId"":47291,""amount0Desired"":2068698582794409101338,""amount1Desired"":3295801187561566469229,""amount0Min"":1459677282585209144479,""amount1Min"":1237996721677322836843,""deadline"":1682220537}"
0xf9c610a5449f1230f0879d0d6e68e63bd511a80d4c41a76fbbb3b9c5f0b55380,2023-04-23 03:09:54.000 UTC,2.7588114e+07,11963530752400549642,52602481413788122400,322845789970575683587482,"{""tokenId"":49145,""amount0Desired"":11963530752400549642,""amount1Desired"":198056960567151908535,""amount0Min"":0,""amount1Min"":0,""deadline"":1682219394}"
0x8e817b69cb1151c377a8b30cf8f6d6123e70602a7e18987286bcad7a47b21250,2023-04-23 03:10:42.000 UTC,2.758813e+07,2839099158382910953591,838393198397477590965,569696443901887658254565,"{""tokenId"":50618,""amount0Desired"":2839099158382910953591,""amount1Desired"":838393198397477590965,""amount0Min"":2066792258873194235774,""amount1Min"":0,""deadline"":1682220612}"
0x6d6a8f478462225fb6235c2b4e85d423976b36fa163cf9ccb0d95fd3425cbca0,2023-04-23 03:19:42.000 UTC,2.758831e+07,60074710000000000000000,102006616331477351617553,1620890188426269677775778363,"{""tokenId"":50453,""amount0Desired"":60074710000000000000000,""amount1Desired"":102006616331477351617553,""amount0Min"":0,""amount1Min"":0,""deadline"":1682221170}"
0x1dbb1aeddf6c9602ac718f8564f5dbb11e15a9b282ba5c42d23590a08215e9e1,2023-04-23 03:22:24.000 UTC,2.7588364e+07,74212096661014293196,47893080366707061965,32543820279759578437528,"{""tokenId"":50624,""amount0Desired"":74212096661014293196,""amount1Desired"":47893080366707061965,""amount0Min"":30094185784970500836,""amount1Min"":0,""deadline"":1682221335}"
0x0a9955b5b0e37d0b3f2c6a4fb398c8698f2b580b9c6b578a36cb3e3475b36834,2023-04-23 03:43:09.000 UTC,2.7588778e+07,50203643498983341326,75325845378256411519,789811399229430866664,"{""tokenId"":30849,""amount0Desired"":50203643498983341326,""amount1Desired"":75325845378256411519,""amount0Min"":49132945927845652646,""amount1Min"":71693568050860839514,""deadline"":1682222565}"
0xcc91ddea6ebc58011f18adea2fe49bcc565def0856d71edde2f8f42f106c9f71,2023-04-23 03:52:51.000 UTC,2.7588972e+07,366022787107626299736,698727290284308390478,35379147844057955886646,"{""tokenId"":50645,""amount0Desired"":366022787107626299736,""amount1Desired"":698727290284308390478,""amount0Min"":318061504575478077700,""amount1Min"":536021514320674928028,""deadline"":1682223156}"
0x9948a17b9904f2a561dd3c7a11530603985047b4131b229d3e4311e91ddf2f73,2023-04-23 03:55:51.000 UTC,2.7589032e+07,202512043264664764155,121721061171272146,62671300437551386339,"{""tokenId"":40715,""amount0Desired"":202526904332028663362,""amount1Desired"":121721061171272146,""amount0Min"":198371147903058714497,""amount1Min"":115828134357896226,""deadline"":1682223327}"
0x5d718bc6f2acbc00d9aaf273e60a992436c832d4da4c0ebf0569935bd4cdbc15,2023-04-23 04:05:21.000 UTC,2.7589222e+07,1278958691629810134,3524240899399581,4159658573774260905,"{""tokenId"":49406,""amount0Desired"":1278958691629810134,""amount1Desired"":3524240899399581,""amount0Min"":1074804410051077106,""amount1Min"":1415882964813790,""deadline"":1682223909}"
0x2b8b18f469ab5db78c21fca68b4647220c0d6500e646f87aec4a25d9cc97db8a,2023-04-23 04:06:21.000 UTC,2.7589242e+07,3494225190895671382,2278108796750778246,1534822171996060444346,"{""tokenId"":50615,""amount0Desired"":3494225190895671382,""amount1Desired"":2278108796750778246,""amount0Min"":1413563436345474330,""amount1Min"":0,""deadline"":1682223963}"
0xb8c9883daaa96c3abe057ff3ae11f73ae07b307208bf1cdf03aaa3c5295847f2,2023-04-23 04:17:15.000 UTC,2.758946e+07,207802935512845460,298765620445022930964,401364793690390981179,"{""tokenId"":14483,""amount0Desired"":207802935512845460,""amount1Desired"":298765620445022930964,""amount0Min"":184647832335497011,""amount1Min"":255391482954144369260,""deadline"":1682224614}"
0xf05542eaccb3b49f0d1f61801c2673a64740a18e4d986f9e49de7860ecc51d13,2023-04-23 04:28:03.000 UTC,2.7589676e+07,13991110947200444,73711750000000052,2211599729183746028,"{""tokenId"":49411,""amount0Desired"":13991110947200444,""amount1Desired"":73711750000000052,""amount0Min"":10992984840176063,""amount1Min"":63540784475186664,""deadline"":1682225265}"
0xf54827f7ec339c5458727139ca7359b2dd6d32fb013dea4ad734fb16994d087b,2023-04-23 04:32:42.000 UTC,2.7589769e+07,1338526853800646,145377191221101593,227965116024355283,"{""tokenId"":49224,""amount0Desired"":1338526853800646,""amount1Desired"":145377191221101593,""amount0Min"":1326060338217242,""amount1Min"":144335558157307762,""deadline"":1682225541}"
0xac0576ea152c3622f4368849c5b6d589e9badc18584ace9be8d87732c7253b33,2023-04-23 04:39:49.000 UTC,2.7589911e+07,61691629275709312494,22666674017768180,142477609808984173023,"{""tokenId"":44531,""amount0Desired"":61691629275709312494,""amount1Desired"":22666674017768180,""amount0Min"":55239327784238022786,""amount1Min"":3052157310150636,""deadline"":1682225965}"
0x5e9d2a62d29aacdbdc3a23a65cc24fb4c1cae1d0b71cb093b0e5abdede20249d,2023-04-23 04:47:37.000 UTC,2.7590067e+07,230000000000000000000,1109225520013050819168,16056313710624487933500,"{""tokenId"":46656,""amount0Desired"":230000000000000000000,""amount1Desired"":1109225520013050819168,""amount0Min"":208233887527403701865,""amount1Min"":1035382433186029178761,""deadline"":1682226430}"
0x7c98f134c41a1db3232c8088ba2f4ee383684058836a16318ca45aec6b18146f,2023-04-23 04:51:22.000 UTC,2.7590142e+07,7814598720417519542,7741141089404016,23477681233802783848,"{""tokenId"":39409,""amount0Desired"":7814598720417519542,""amount1Desired"":7741141089404016,""amount0Min"":7236226183321363852,""amount1Min"":1799563640525196,""deadline"":1682226664}"
0xa2e390756dcdcc6cbcc0eaed1ef854896bc9f1e5b16c08eb2eba60e8ec6cc48a,2023-04-23 04:52:19.000 UTC,2.7590161e+07,193495808118981006083249,187233422103390627520052,2538417978008207241921466619,"{""tokenId"":50497,""amount0Desired"":193499628824210505524194,""amount1Desired"":187233422103390627520052,""amount0Min"":0,""amount1Min"":0,""deadline"":1682226718}"
0x8aae71645a5aeb88ecdc6cff42f70bea97b808299d5acf2a680a8a9de1fd6110,2023-04-23 04:59:27.000 UTC,2.7590302e+07,0,39500000000000000000,87801918074698113132967,"{""tokenId"":48361,""amount0Desired"":0,""amount1Desired"":39500000000000000000,""amount0Min"":0,""amount1Min"":0,""deadline"":1682227116}"
0xd61b887aa303996e885bb847cf6eca9a35cff83c2e23cb53241989410c43a32d,2023-04-23 05:01:33.000 UTC,2.7590344e+07,4117554097932925711,3159566433759661581,1860423202980886944496,"{""tokenId"":50615,""amount0Desired"":4117554097932925711,""amount1Desired"":3159566433759661581,""amount0Min"":1595789293086096362,""amount1Min"":0,""deadline"":1682227281}"
0xbfd56c80a9c6c4367af5912b40da730bf071c812b7160c1128e27afe2825efa9,2023-04-23 05:08:18.000 UTC,2.7590479e+07,66213352296855330386,0,2428714093926163881588,"{""tokenId"":50683,""amount0Desired"":66213352296855330386,""amount1Desired"":0,""amount0Min"":0,""amount1Min"":0,""deadline"":1682227680}"
0x03b3ed56c7495f6105e8aa7074b9ff0364220cf8d3fb7f3c77c570d39ac56adb,2023-04-23 05:09:54.000 UTC,2.7590511e+07,229099440761877317214,705987802693755743091,322294154096395752836341,"{""tokenId"":50718,""amount0Desired"":229099440761877317214,""amount1Desired"":705987802693755743091,""amount0Min"":0,""amount1Min"":0,""deadline"":1682227779}"
0xdac0683b2d279fb19972bf8b8f13559a084d262ebd2658bdd1775b79865611af,2023-04-23 05:15:48.000 UTC,2.7590629e+07,2823023751542656211160,11485975127152027975,159731389494487815976281,"{""tokenId"":50695,""amount0Desired"":2823023751542656211160,""amount1Desired"":11485975127152027975,""amount0Min"":2033625771730581018243,""amount1Min"":3409765558294164983,""deadline"":1682228136}"
0x48b3948d64a305b06cfa582ff905bd4efef6e381a61161efbe7e893df6e4290a,2023-04-23 05:16:27.000 UTC,2.7590642e+07,68681309926093483900727,192833999999999999999999,2615334498855728083848496269,"{""tokenId"":50369,""amount0Desired"":68681309926093483900727,""amount1Desired"":192833999999999999999999,""amount0Min"":0,""amount1Min"":0,""deadline"":1682228172}"
0xab18c3c410966af4097bd1b70d01dcfc89187524f124e053b99c980e50b3cf39,2023-04-23 05:21:39.000 UTC,2.7590746e+07,1399999999999999985961,56492504591685400,994063565188225948363,"{""tokenId"":50735,""amount0Desired"":1399999999999999985961,""amount1Desired"":56492504591685400,""amount0Min"":1194061139625998999088,""amount1Min"":49004461215074927,""deadline"":1682228484}"
0x5c74a15d19dc992a651ecb170d4e499729a91ce550a651d18d9b0c4ce092eead,2023-04-23 05:27:39.000 UTC,2.7590866e+07,1329522420743569353917,656390693158769673020,42588269774675409194192,"{""tokenId"":50739,""amount0Desired"":1329522420743569353917,""amount1Desired"":656390693158769673020,""amount0Min"":1271794847637033260272,""amount1Min"":460508158433356073020,""deadline"":1682228847}"
0x1289b9503d8a99b34f5e72e3b183574bb8597940a9946e370a82d37abea7220c,2023-04-23 05:29:06.000 UTC,2.7590895e+07,1181247582106301486475,905112395069854458132,533577365469039843146674,"{""tokenId"":50615,""amount0Desired"":1181247582106301486475,""amount1Desired"":905112395069854458132,""amount0Min"":457993819131806792269,""amount1Min"":0,""deadline"":1682228934}"
0x89bd9b216d907e45c6aa0d258cce875f49863986bf326b08e17f990cc003be59,2023-04-23 05:30:33.000 UTC,2.7590924e+07,19225974451946644068,9492569196570923673,615866169485337486589,"{""tokenId"":50739,""amount0Desired"":19225974451946644068,""amount1Desired"":9492569196570923673,""amount0Min"":18391180215397484107,""amount1Min"":6659923371056162424,""deadline"":1682229018}"
0xd8e1da2efaff17741ba6751f4f02d434dd89646d3dd74c65d88a6c32bc27587c,2023-04-23 05:31:09.000 UTC,2.7590936e+07,1136255592082463865951,871196896208857267862,513315128704953572158862,"{""tokenId"":50615,""amount0Desired"":1136255592082463865951,""amount1Desired"":871196896208857267862,""amount0Min"":440467233818716909303,""amount1Min"":0,""deadline"":1682229021}"
0x7729b5a1fbfba1c3dd1a862230ddd4b3375c4a3afd5432884e6fe84ff7b8e26b,2023-04-23 05:32:15.000 UTC,2.7590958e+07,16694042409567428715369,35578605063269645764,104741571645627472132000,"{""tokenId"":50283,""amount0Desired"":16694042409567428715369,""amount1Desired"":36000000000000000000,""amount0Min"":14782821408442276202495,""amount1Min"":30209226296611419697,""deadline"":1682228043}"
0xff1d49ef08b4d45dcf55f0d22b9fbf78139d3d21e47d76905d3a21cd23325338,2023-04-23 05:33:24.000 UTC,2.7590981e+07,1405401540844202143,1077558138188467408,634904574153440119322,"{""tokenId"":50615,""amount0Desired"":1405401540844202143,""amount1Desired"":1077558138188467408,""amount0Min"":544801128736959211,""amount1Min"":0,""deadline"":1682229186}"
0x6b4e72d61cb2c15a46da83487c43df40892526b64ff141917d862c3dffb987d7,2023-04-23 05:33:42.000 UTC,2.7590987e+07,2786374762594254201,7264160099306293,3207801685301525082,"{""tokenId"":25729,""amount0Desired"":2786374762594254201,""amount1Desired"":7308335491258192,""amount0Min"":2640666694362202514,""amount1Min"":6865570915403413,""deadline"":1682229198}"
0x5cc90bff59a7100ac2dfc8978d70dfc59051a5e6ebfc5a94b0a41ba6d791e58c,2023-04-23 05:34:03.000 UTC,2.7590994e+07,114000000000000000000,363348443472137930368,18201452002988760171589,"{""tokenId"":47483,""amount0Desired"":114000000000000000000,""amount1Desired"":363348443472137930368,""amount0Min"":89328296987608880807,""amount1Min"":279631769965523279350,""deadline"":1682229207}"
0xb4acbe3005508e33c74044c3a1d2cff2a4f82f87db57ea79ef19ca400a536073,2023-04-23 05:42:36.000 UTC,2.7591165e+07,20000000000000000000,63825093907846830605,3195177207580433503520,"{""tokenId"":47483,""amount0Desired"":20000000000000000000,""amount1Desired"":63825093907846830605,""amount0Min"":15669031663780507329,""amount1Min"":49128932515112544273,""deadline"":1682229732}"
0x90fa66d15f5853a00d6685ac844fb247414ef4f8d1787778642f09590e215f85,2023-04-23 05:48:39.000 UTC,2.7591286e+07,26855895389736440043,109918628082182081,191252197715168357168,"{""tokenId"":50090,""amount0Desired"":26855895389736440043,""amount1Desired"":109918628082182081,""amount0Min"":22144091180603811893,""amount1Min"":61520935651536674,""deadline"":1682230104}"
0x27923b1a5fc77bed5455c81b976c0313f05c2cecf31d4884a1f91823c4a84f85,2023-04-23 05:51:42.000 UTC,2.7591347e+07,3297962264920238161,10519933745587488452,526764271525481588756,"{""tokenId"":47483,""amount0Desired"":3297962264920238161,""amount1Desired"":10519933745587488452,""amount0Min"":2583947068853623810,""amount1Min"":8097096792672416173,""deadline"":1682230266}"
0x5cf21d39cb8cd28afadcfaea505c1bd5a792529c41ecf3c815fbce37950b4ce6,2023-04-23 06:13:10.000 UTC,2.7591776e+07,105038491679917471995,651239882115371527,71580093026693163008,"{""tokenId"":45683,""amount0Desired"":105038491679917471995,""amount1Desired"":651239882115371527,""amount0Min"":101796736311597749006,""amount1Min"":641386092161954085,""deadline"":1682231581}"
0x282a223e7debe9c387ed81fdbef7c019d87fa54ce88d71ef282b20f030e36290,2023-04-23 06:14:22.000 UTC,2.75918e+07,96311698043778862777916,191748867220824118720008,2880718370797160877177606948,"{""tokenId"":50453,""amount0Desired"":96311698043778862777916,""amount1Desired"":191748867220824118720008,""amount0Min"":0,""amount1Min"":0,""deadline"":1682231644}"
0xdc27c6bda09e709c12c07db47647ba4f23968189125f64982e29c8f3a2a2e15e,2023-04-23 06:15:31.000 UTC,2.7591823e+07,3187585806082442962,2281336524628957788,1422286375900561381668,"{""tokenId"":50615,""amount0Desired"":3187585806082442962,""amount1Desired"":2281336524628957788,""amount0Min"":1259607363833723816,""amount1Min"":0,""deadline"":1682231713}"
0xe76cbab84db005bdff84270e0764d43bafafcbd2469b5bdc052b37c2ab7fea74,2023-04-23 06:20:31.000 UTC,2.7591923e+07,1599194741462320207570,2900000000000000000000,1807988626659308015131921,"{""tokenId"":50770,""amount0Desired"":1599194741462320207570,""amount1Desired"":2900000000000000000000,""amount0Min"":0,""amount1Min"":0,""deadline"":1682232010}"
0x49f95bd4c715d803528ad53dbb8458f1421258a0166a381ff5ce20e5501ad9dc,2023-04-23 06:28:28.000 UTC,2.7592082e+07,129472502300612824758,1422182911532714882,1093148352852587941636,"{""tokenId"":50779,""amount0Desired"":129472502300612824758,""amount1Desired"":1422182911532714882,""amount0Min"":102534437109955225414,""amount1Min"":1145621978250635488,""deadline"":1682232490}"
0x4a373e36e667370b601ece6892facedc40eaeaabd315d2693e068787989d381f,2023-04-23 06:29:37.000 UTC,2.7592105e+07,975999999999999999961,5711779470082194180,10386100496869999713027,"{""tokenId"":50777,""amount0Desired"":975999999999999999961,""amount1Desired"":5711779470082194180,""amount0Min"":720059027732776429767,""amount1Min"":3084149250377531627,""deadline"":1682232559}"
